"workerId","batch","n_trials","n_data_conds","condition","baseline","es_threshold","start_means","award_value","starting_value","exchange","cutoff","max_bonus","total_bonus","duration","numeracy","gender","age","education","chart_use","strategy_with_means","strategy_without_means","accountValue","groundTruth","intervene","outcome","pAwardWith","pAwardWithout","pSup","payoff","respTime","sdDiff","startTime","trial","trialDur","trialIdx"
"a8eb7ca2",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,0.54,16802.9769999981,0,"M","25-34","Bachelor's degree","Daily","I counted the number of red dots to the left of the decision threshold and answered a proportional number out of 100. I chose to pay for the new player when the number of times out of 100 was greater than 75.","My strategy stayed the same.",109.95,0.999,1,"True",0.9999938,0.5,100,2.17,1573007721.671,15,1573007691.764,"practice1",29.9070000648499,"practice"
"a8eb7ca2",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,0.54,16802.9769999981,0,"M","25-34","Bachelor's degree","Daily","I counted the number of red dots to the left of the decision threshold and answered a proportional number out of 100. I chose to pay for the new player when the number of times out of 100 was greater than 75.","My strategy stayed the same.",109.95,0.999,1,"True",0.9999938,0.5,100,2.17,1573023985.765,15,1573023933.326,"practice2",52.4390001296997,"practice"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",109.95,0.849,1,"True",0.92787,0.5,89,2.17,1573687803.327,5,1573687787.403,"1",15.923999786377,"6"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",112.12,0.912,1,"True",0.97206,0.5,95,2.17,1573687812.726,5,1573687806.037,"2",6.68900012969971,"7"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",111.12,0.849,1,"False",0.92787,0.5,89,-1,1573687821.407,15,1573687815.757,"3",5.65000009536743,"14"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",113.29,0.721,1,"True",0.79653,0.5,78,2.17,1573687839.322,15,1573687825.791,"4",13.5310001373291,"12"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",116.46,0.55,0,"True",0.57053,0.5,55,3.17,1573687848.471,5,1573687843.352,"5",5.11899995803833,"1"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",116.46,0.611,0,"False",0.65464,0.5,54,0,1573687857.465,5,1573687851.801,"6",5.6639997959137,"2"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",119.63,0.55,0,"True",0.57053,0.5,53,3.17,1573687865.162,15,1573687860.734,"7",4.42799997329712,"9"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",121.8,0.754,1,"True",0.83415,0.5,85,2.17,1573687877.496,15,1573687870.223,"8",7.27300000190735,"13"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",121.8,0.5,0,"False",0.5,0.5,50,0,1573687886.961,5,1573687881.202,"9",5.7590000629425,"0"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",120.8,0.912,1,"False",0.97206,0.5,97,-1,1573687900.284,15,1573687891.245,"10",9.03900003433228,"15"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",120.8,0.754,0,"False",0.83415,0.5,78,0,1573687912.184,5,1573687904.35,"11",7.83400011062622,"5"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",122.97,0.668,1,"True",0.73088,0.5,75,2.17,1573687923.52,15,1573687915.433,"12",8.08699989318848,"11"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",125.14,0.668,1,"True",0.73088,0.5,75,2.17,1573687943.306,5,1573687927.891,"13",15.414999961853,"3"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",128.31,0.611,0,"True",0.65464,0.5,70,3.17,1573687958.359,15,1573687946.427,"14",11.9319999217987,"10"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",130.48,0.95,1,"True",0.99,0.5,99,2.17,1573687966.849,15,1573687961.348,"15",5.50099992752075,"16"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",132.65,0.95,1,"True",0.99,0.5,98,2.17,1573687978.631,5,1573687970.067,"16",8.56400012969971,"8"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",134.82,0.721,1,"True",0.79653,0.5,80,2.17,1573688007.221,5,1573687990.234,"17",16.9869999885559,"4"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",136.99,0.721,1,"True",0.79653,0.5,83,2.17,1573688116.421,15,1573688101.938,"18",14.4830000400543,"12"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",139.16,0.95,1,"True",0.99,0.5,99,2.17,1573688124.184,15,1573688119.28,"19",4.90400004386902,"16"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",141.33,0.849,1,"True",0.92787,0.5,92,2.17,1573688135.15,5,1573688127.048,"20",8.10199999809265,"6"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",143.5,0.721,1,"True",0.79653,0.5,80,2.17,1573688144.406,5,1573688138.835,"21",5.57099986076355,"4"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",145.67,0.912,1,"True",0.97206,0.5,95,2.17,1573688153.935,5,1573688147.844,"22",6.09099984169006,"7"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",147.84,0.912,1,"True",0.97206,0.5,97,2.17,1573688165.997,15,1573688157.182,"23",8.81500005722046,"15"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",146.84,0.668,1,"False",0.73088,0.5,80,-1,1573688192.485,5,1573688169.647,"24",22.8379998207092,"3"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",150.01,0.55,0,"True",0.57053,0.5,54,3.17,1573688201.711,5,1573688196.689,"25",5.0220000743866,"1"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",152.18,0.999,1,"True",0.99999,0.5,100,2.17,1573688211.335,15,1573688206.155,"26",5.1800000667572,"17"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",154.35,0.754,1,"True",0.83415,0.5,80,2.17,1573688224.64,5,1573688215.222,"27",9.41800022125244,"5"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",157.52,0.611,0,"True",0.65464,0.5,55,3.17,1573688233.964,5,1573688227.887,"28",6.07699990272522,"2"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",157.52,0.611,0,"False",0.65464,0.5,70,0,1573688248.453,15,1573688238.049,"29",10.404000043869,"10"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",159.69,0.849,1,"True",0.92787,0.5,94,2.17,1573688258.167,15,1573688252.186,"30",5.98099994659424,"14"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",162.86,0.55,0,"True",0.57053,0.5,53,3.17,1573688265.892,15,1573688260.988,"31",4.90400004386902,"9"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",166.03,0.668,0,"True",0.73088,0.5,69,3.17,1573688282.183,15,1573688269.58,"32",12.603000164032,"11"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",168.2,0.754,1,"True",0.83415,0.5,85,2.17,1573688291.461,15,1573688285.475,"33",5.98600006103516,"13"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",170.37,0.95,1,"True",0.99,0.5,99,2.17,1573688302.838,5,1573688294.674,"34",8.16400003433228,"8"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",110.95,0.5,0,"True",0.5,0.5,50,3.17,1573687741.128,5,1573687709.755,"mock",31.3729999065399,"mock"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",109.95,0.999,1,"True",0.9999938,0.5,100,2.17,1573687782.984,15,1573687772.83,"practice1",10.154000043869,"practice"
"ff4ae93f",0,34,18,"QDPs",0.5,0.9,"True",3.17,107.78,0.08,150,3,1.63,626.673999786377,0,"M","25-34","Bachelor's degree","Daily","Counting red dots left of the dashed line.","Still counting dots",109.95,0.999,1,"True",0.9999938,0.5,100,2.17,1573688098.633,15,1573688087.955,"practice2",10.6779999732971,"practice"
